FECHA MUESTREO	RESULTADO	WELLBOAT
2019-03-27 00:00:00 UTC	NEGATIVO	VALI
2019-03-27 00:00:00 UTC	NEGATIVO	SEIVAG
2019-03-27 00:00:00 UTC	NEGATIVO	TYR
2019-03-27 00:00:00 UTC	NEGATIVO	RONIA ATLANTIC
2019-03-27 00:00:00 UTC	NEGATIVO	RONIA PACIFIC
2019-03-27 00:00:00 UTC	NEGATIVO	HEIMDALL
2019-03-27 00:00:00 UTC	NEGATIVO	FRIGG
2019-03-27 00:00:00 UTC	NEGATIVO	QUEILEN
2019-03-27 00:00:00 UTC	NEGATIVO	PATAGON 6
2019-03-28 00:00:00 UTC	NEGATIVO	SEINES
2019-03-28 00:00:00 UTC	NEGATIVO	VALI
2019-03-28 00:00:00 UTC	NEGATIVO	SEIFYR
2019-03-28 00:00:00 UTC	NEGATIVO	SEIKAPP
2019-03-28 00:00:00 UTC	NEGATIVO	SEIGRUNN
2019-03-28 00:00:00 UTC	NEGATIVO	PATAGON 8
2019-03-28 00:00:00 UTC	NEGATIVO	RONIA DIAMOND
2019-03-28 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2019-03-28 00:00:00 UTC	NEGATIVO	SEIVAG
2019-03-28 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2019-03-28 00:00:00 UTC	NEGATIVO	RONIA AUSTRAL
2019-03-29 00:00:00 UTC	NEGATIVO	SEINES
2019-03-29 00:00:00 UTC	NEGATIVO	VALI
2019-03-29 00:00:00 UTC	NEGATIVO	HEIMDALL
2019-03-29 00:00:00 UTC	NEGATIVO	PATAGON 6
2019-03-29 00:00:00 UTC	NEGATIVO	TYR
2019-03-30 00:00:00 UTC	NEGATIVO	SEIGRUNN
2019-03-30 00:00:00 UTC	NEGATIVO	QUEILEN
2019-03-30 00:00:00 UTC	NEGATIVO	SEIVAG
2019-03-30 00:00:00 UTC	NEGATIVO	SEIFYR
2019-03-30 00:00:00 UTC	NEGATIVO	BUCALEMU
2019-03-30 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2019-03-30 00:00:00 UTC	NEGATIVO	SAGA
2019-03-30 00:00:00 UTC	NEGATIVO	RONIA PACIFIC
2019-03-30 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2019-03-30 00:00:00 UTC	NEGATIVO	SEIKAPP
2019-03-30 00:00:00 UTC	NEGATIVO	ORCA YAGAN
2019-03-31 00:00:00 UTC	NEGATIVO	CACIQUE 1
2019-03-31 00:00:00 UTC	NEGATIVO	SEINES
2019-03-31 00:00:00 UTC	NEGATIVO	PATAGON 7
2019-03-31 00:00:00 UTC	NEGATIVO	ORCA ONA
2019-03-31 00:00:00 UTC	NEGATIVO	SEIGRUNN
2019-03-31 00:00:00 UTC	NEGATIVO	QUEILEN
2019-03-31 00:00:00 UTC	NEGATIVO	HEIMDALL
2019-03-31 00:00:00 UTC	NEGATIVO	SEIVAG
2019-03-31 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2019-03-31 00:00:00 UTC	NEGATIVO	SEIFYR
2019-03-31 00:00:00 UTC	NEGATIVO	TYR
2019-04-01 00:00:00 UTC	NEGATIVO	PATAGON 6
2019-04-01 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2019-04-01 00:00:00 UTC	NEGATIVO	VALI
2019-04-01 00:00:00 UTC	NEGATIVO	GRIP PACIFIC
2019-04-01 00:00:00 UTC	NEGATIVO	SEIGRUNN
2019-04-01 00:00:00 UTC	NEGATIVO	SAGA
2019-04-01 00:00:00 UTC	NEGATIVO	SEINES
2019-04-01 00:00:00 UTC	NEGATIVO	QUEILEN
2019-04-02 00:00:00 UTC	NEGATIVO	SEINES
2019-04-02 00:00:00 UTC	NEGATIVO	PATAGON 7
2019-04-02 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2019-04-02 00:00:00 UTC	NEGATIVO	RONIA PACIFIC
2019-04-02 00:00:00 UTC	NEGATIVO	SEIKAPP
2019-04-02 00:00:00 UTC	NEGATIVO	RONIA AUSTRAL
2019-04-02 00:00:00 UTC	NEGATIVO	VALI
2019-04-02 00:00:00 UTC	NEGATIVO	HEIMDALL
2019-04-02 00:00:00 UTC	NEGATIVO	PATAGON 6
2019-04-03 00:00:00 UTC	NEGATIVO	SEIFYR
2019-04-03 00:00:00 UTC	NEGATIVO	SEINES
2019-04-03 00:00:00 UTC	NEGATIVO	QUEILEN
2019-04-03 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2019-04-03 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2019-04-03 00:00:00 UTC	NEGATIVO	SEINES
2019-04-03 00:00:00 UTC	NEGATIVO	SEIGRUNN
2019-04-03 00:00:00 UTC	NEGATIVO	PATAGON 7
2019-04-03 00:00:00 UTC	NEGATIVO	SEIKAPP
2019-04-04 00:00:00 UTC	NEGATIVO	TYR
2019-04-04 00:00:00 UTC	NEGATIVO	VALI
2019-04-04 00:00:00 UTC	NEGATIVO	QUEILEN
2019-04-04 00:00:00 UTC	NEGATIVO	FRIGG
2019-04-04 00:00:00 UTC	NEGATIVO	RONIA PACIFIC
2019-04-04 00:00:00 UTC	NEGATIVO	SEINES
2019-04-04 00:00:00 UTC	NEGATIVO	RONIA AUSTRAL
2019-04-04 00:00:00 UTC	NEGATIVO	SEIFYR
2019-04-04 00:00:00 UTC	NEGATIVO	HEIMDALL
2019-04-04 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2019-04-04 00:00:00 UTC	NEGATIVO	SEIGRUNN
2019-04-05 00:00:00 UTC	NEGATIVO	SEIVAG
2019-04-05 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2019-04-05 00:00:00 UTC	NEGATIVO	PATAGON 6
2019-04-05 00:00:00 UTC	NEGATIVO	PATAGON 7
2019-04-05 00:00:00 UTC	NEGATIVO	ORCA CHONO
2019-04-05 00:00:00 UTC	NEGATIVO	SEINES
2019-04-05 00:00:00 UTC	NEGATIVO	QUEILEN
2019-04-06 00:00:00 UTC	NEGATIVO	SEIFYR
2019-04-06 00:00:00 UTC	NEGATIVO	SAGA
2019-04-06 00:00:00 UTC	NEGATIVO	TYR
2019-04-06 00:00:00 UTC	NEGATIVO	ORCA YAGAN
2019-04-06 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2019-04-06 00:00:00 UTC	NEGATIVO	RONIA AUSTRAL
2019-04-06 00:00:00 UTC	NEGATIVO	RONIA PACIFIC
2019-04-06 00:00:00 UTC	NEGATIVO	SEIGRUNN
2019-04-06 00:00:00 UTC	NEGATIVO	SEIKAPP
2019-04-06 00:00:00 UTC	NEGATIVO	VALI
2019-04-07 00:00:00 UTC	NEGATIVO	PATAGON 6
2019-04-07 00:00:00 UTC	NEGATIVO	RIO DULCE 1
2019-04-07 00:00:00 UTC	NEGATIVO	RONIA PIONEER
2019-04-07 00:00:00 UTC	NEGATIVO	HEIMDALL
2019-04-07 00:00:00 UTC	NEGATIVO	ODDEGUTT
2019-04-07 00:00:00 UTC	NEGATIVO	TYR
2019-04-07 00:00:00 UTC	NEGATIVO	PATAGON 7
2019-04-07 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2019-04-08 00:00:00 UTC	NEGATIVO	VALI
2019-04-08 00:00:00 UTC	NEGATIVO	QUEILEN
2019-04-08 00:00:00 UTC	NEGATIVO	SEIGRUNN
2019-04-08 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2019-04-08 00:00:00 UTC	NEGATIVO	RIO DULCE 1
2019-04-08 00:00:00 UTC	NEGATIVO	TYR
2019-04-08 00:00:00 UTC	NEGATIVO	PATAGON 6
2019-04-08 00:00:00 UTC	NEGATIVO	SEIFYR
2019-04-08 00:00:00 UTC	NEGATIVO	SEIKAPP
2019-04-09 00:00:00 UTC	NEGATIVO	RONIA AUSTRAL
2019-04-09 00:00:00 UTC	NEGATIVO	RONIA PACIFIC
2019-04-09 00:00:00 UTC	NEGATIVO	SEINES
2019-04-09 00:00:00 UTC	NEGATIVO	FORSETI
2019-04-09 00:00:00 UTC	NEGATIVO	PATAGON 7
2019-04-09 00:00:00 UTC	NEGATIVO	HEIMDALL
2019-04-09 00:00:00 UTC	NEGATIVO	QUEILEN
2019-04-09 00:00:00 UTC	NEGATIVO	SEIGRUNN
2019-04-09 00:00:00 UTC	NEGATIVO	ORCA CHONO
2019-04-09 00:00:00 UTC	NEGATIVO	SAGA
2019-04-09 00:00:00 UTC	NEGATIVO	VALI
2019-04-09 00:00:00 UTC	NEGATIVO	RIO DULCE
2019-04-10 00:00:00 UTC	NEGATIVO	SEIFYR
2019-04-10 00:00:00 UTC	NEGATIVO	SEINES
2019-04-10 00:00:00 UTC	NEGATIVO	ORCA CHONO
2019-04-10 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2019-04-10 00:00:00 UTC	NEGATIVO	QUEILEN
2019-04-10 00:00:00 UTC	NEGATIVO	TYR
2019-04-10 00:00:00 UTC	NEGATIVO	PATAGON 7
2019-04-11 00:00:00 UTC	NEGATIVO	VALI
2019-04-11 00:00:00 UTC	NEGATIVO	SEIGRUNN
2019-04-11 00:00:00 UTC	NEGATIVO	RONIA AUSTRAL
2019-04-11 00:00:00 UTC	NEGATIVO	RIO DULCE 1
2019-04-11 00:00:00 UTC	NEGATIVO	HEIMDALL
2019-04-11 00:00:00 UTC	NEGATIVO	RONIA PACIFIC
2019-04-11 00:00:00 UTC	NEGATIVO	SEIFYR
2019-04-11 00:00:00 UTC	NEGATIVO	PATAGON 8
2019-04-11 00:00:00 UTC	NEGATIVO	SEINES
2019-04-12 00:00:00 UTC	NEGATIVO	RONIA DIAMOND
2019-04-12 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2019-04-12 00:00:00 UTC	NEGATIVO	SEIGRUNN
2019-04-12 00:00:00 UTC	NEGATIVO	QUEILEN
2019-04-12 00:00:00 UTC	NEGATIVO	PATAGON 6
2019-04-12 00:00:00 UTC	NEGATIVO	PATAGON 7
2019-04-12 00:00:00 UTC	NEGATIVO	SEIKAPP
2019-04-12 00:00:00 UTC	NEGATIVO	SAGA
2019-04-12 00:00:00 UTC	NEGATIVO	RIO DULCE 1
2019-04-13 00:00:00 UTC	NEGATIVO	RONIA ATLANTIC
2019-04-14 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2019-04-14 00:00:00 UTC	NEGATIVO	RIO DULCE 1
2019-04-14 00:00:00 UTC	NEGATIVO	RONIA DIAMOND
2019-04-14 00:00:00 UTC	NEGATIVO	PATAGON 6
2019-04-14 00:00:00 UTC	NEGATIVO	SAGA
2019-04-14 00:00:00 UTC	NEGATIVO	SEIKAPP
2019-04-14 00:00:00 UTC	NEGATIVO	SEIFYR
2019-04-14 00:00:00 UTC	NEGATIVO	FAEROY
2019-04-15 00:00:00 UTC	NEGATIVO	VALI
2019-04-15 00:00:00 UTC	NEGATIVO	PATAGON 7
2019-04-15 00:00:00 UTC	NEGATIVO	SEINES
2019-04-15 00:00:00 UTC	NEGATIVO	SEIGRUNN
2019-04-15 00:00:00 UTC	NEGATIVO	TYR
2019-04-15 00:00:00 UTC	NEGATIVO	HEIMDALL
2019-04-15 00:00:00 UTC	NEGATIVO	RIO DULCE 1
2019-04-15 00:00:00 UTC	NEGATIVO	QUEILEN
2019-04-16 00:00:00 UTC	NEGATIVO	GRIP PACIFIC
2019-04-16 00:00:00 UTC	NEGATIVO	GRIP SUPERIOR
2019-04-16 00:00:00 UTC	NEGATIVO	VALI
2019-04-16 00:00:00 UTC	NEGATIVO	SEIFYR
2019-04-16 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2019-04-16 00:00:00 UTC	NEGATIVO	SEIGRUNN
2019-04-17 00:00:00 UTC	NEGATIVO	QUEILEN
2019-04-17 00:00:00 UTC	NEGATIVO	SEINES
2019-04-17 00:00:00 UTC	NEGATIVO	HEIMDALL
2019-04-18 00:00:00 UTC	NEGATIVO	SEIFYR
2019-04-18 00:00:00 UTC	NEGATIVO	SEIBRIS
2019-04-18 00:00:00 UTC	NEGATIVO	PATAGON 6
2019-04-18 00:00:00 UTC	NEGATIVO	QUEILEN
2019-04-18 00:00:00 UTC	NEGATIVO	SEINES
2019-04-18 00:00:00 UTC	NEGATIVO	SEIGRUNN
2019-04-19 00:00:00 UTC	NEGATIVO	SEIBRIS
2019-04-19 00:00:00 UTC	NEGATIVO	RONIA DIAMOND
2019-04-19 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2019-04-19 00:00:00 UTC	NEGATIVO	HEIMDALL
2019-04-19 00:00:00 UTC	NEGATIVO	SEIKAPP
2019-04-19 00:00:00 UTC	NEGATIVO	SEIFYR
2019-04-20 00:00:00 UTC	NEGATIVO	PATAGON 6
2019-04-20 00:00:00 UTC	NEGATIVO	PATAGON 7
2019-04-20 00:00:00 UTC	NEGATIVO	QUEILEN
2019-04-20 00:00:00 UTC	NEGATIVO	SEIBRIS
2019-04-20 00:00:00 UTC	NEGATIVO	SEIGRUNN
2019-04-20 00:00:00 UTC	NEGATIVO	SEINES
2019-04-21 00:00:00 UTC	NEGATIVO	LOKI
2019-04-21 00:00:00 UTC	NEGATIVO	QUEILEN
2019-04-21 00:00:00 UTC	NEGATIVO	SEIGRUNN
2019-04-21 00:00:00 UTC	NEGATIVO	SEIBRIS
2019-04-21 00:00:00 UTC	NEGATIVO	HEIMDALL
2019-04-21 00:00:00 UTC	NEGATIVO	SEINES
2019-04-22 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2019-04-22 00:00:00 UTC	NEGATIVO	PATAGON 6
2019-04-22 00:00:00 UTC	NEGATIVO	RONIA AUSTRAL
2019-04-22 00:00:00 UTC	NEGATIVO	RONIA PACIFIC
2019-04-22 00:00:00 UTC	NEGATIVO	ORCA CHONO
2019-04-22 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2019-04-22 00:00:00 UTC	NEGATIVO	QUEILEN
2019-04-22 00:00:00 UTC	NEGATIVO	SEIKAPP
2019-04-22 00:00:00 UTC	NEGATIVO	SEIFYR
2019-04-23 00:00:00 UTC	NEGATIVO	SEIBRIS
2019-04-23 00:00:00 UTC	NEGATIVO	PATAGON 7
2019-04-23 00:00:00 UTC	NEGATIVO	RONIA DIAMOND
2019-04-23 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2019-04-23 00:00:00 UTC	NEGATIVO	SEINES
2019-04-23 00:00:00 UTC	NEGATIVO	VALI
2019-04-23 00:00:00 UTC	NEGATIVO	BRUDANES
2019-04-23 00:00:00 UTC	NEGATIVO	HEIMDALL
2019-04-23 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2019-04-24 00:00:00 UTC	NEGATIVO	PATAGON 6
2019-04-24 00:00:00 UTC	NEGATIVO	QUEILEN
2019-04-24 00:00:00 UTC	NEGATIVO	SEIBRIS
2019-04-24 00:00:00 UTC	NEGATIVO	FRIGG
2019-04-24 00:00:00 UTC	NEGATIVO	SEIFYR
2019-04-24 00:00:00 UTC	NEGATIVO	SEIKAPP
2019-04-24 00:00:00 UTC	NEGATIVO	VALI
2019-04-24 00:00:00 UTC	NEGATIVO	SEINES
2019-04-25 00:00:00 UTC	NEGATIVO	QUEILEN
2019-04-25 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2019-04-25 00:00:00 UTC	NEGATIVO	SEIBRIS
2019-04-25 00:00:00 UTC	NEGATIVO	HEIMDALL
2019-04-25 00:00:00 UTC	NEGATIVO	SEIFYR
2019-04-26 00:00:00 UTC	NEGATIVO	SEIGRUNN
2019-04-26 00:00:00 UTC	NEGATIVO	PATAGON 6
2019-04-26 00:00:00 UTC	NEGATIVO	SEINES
2019-04-26 00:00:00 UTC	NEGATIVO	SEIBRIS
2019-04-26 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2019-04-26 00:00:00 UTC	NEGATIVO	VALI
2019-04-27 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2019-04-27 00:00:00 UTC	NEGATIVO	QUEILEN
2019-04-27 00:00:00 UTC	NEGATIVO	HEIMDALL
2019-04-27 00:00:00 UTC	NEGATIVO	SAGA
2019-04-27 00:00:00 UTC	NEGATIVO	SEIGRUNN
2019-04-28 00:00:00 UTC	NEGATIVO	PATAGON 6
2019-04-28 00:00:00 UTC	NEGATIVO	VALI
2019-04-28 00:00:00 UTC	NEGATIVO	SEIKAPP
2019-04-28 00:00:00 UTC	NEGATIVO	SEIFYR
2019-04-28 00:00:00 UTC	NEGATIVO	SEIBRIS
2019-04-28 00:00:00 UTC	NEGATIVO	RONIA ATLANTIC
2019-04-28 00:00:00 UTC	NEGATIVO	GRIP PACIFIC
2019-04-28 00:00:00 UTC	NEGATIVO	RONIA DIAMOND
2019-04-28 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2019-04-29 00:00:00 UTC	NEGATIVO	PATAGON 6
2019-04-29 00:00:00 UTC	NEGATIVO	QUEILEN
2019-04-29 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2019-04-29 00:00:00 UTC	NEGATIVO	LOKI
2019-04-29 00:00:00 UTC	NEGATIVO	SAGA
2019-04-29 00:00:00 UTC	NEGATIVO	VALI
2019-04-30 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2019-04-30 00:00:00 UTC	NEGATIVO	SEIGRUNN
2019-04-30 00:00:00 UTC	NEGATIVO	SEINES
2019-04-30 00:00:00 UTC	NEGATIVO	SEIKAPP
2019-04-30 00:00:00 UTC	NEGATIVO	SEIBRIS
2019-04-30 00:00:00 UTC	NEGATIVO	PANIAHUE
2019-04-30 00:00:00 UTC	NEGATIVO	SEIFYR
2019-04-30 00:00:00 UTC	NEGATIVO	RONIA DIAMOND
2019-05-01 00:00:00 UTC	NEGATIVO	PATAGON 6
2019-05-01 00:00:00 UTC	NEGATIVO	HEIMDALL
2019-05-01 00:00:00 UTC	NEGATIVO	VALI
2019-05-01 00:00:00 UTC	NEGATIVO	LOKI
2019-05-01 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2019-05-01 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2019-05-02 00:00:00 UTC	NEGATIVO	SEIFYR
2019-05-02 00:00:00 UTC	NEGATIVO	SAGA
2019-05-02 00:00:00 UTC	NEGATIVO	SEINES
2019-05-02 00:00:00 UTC	NEGATIVO	SEIKAPP
2019-05-02 00:00:00 UTC	NEGATIVO	SEIBRIS
2019-05-02 00:00:00 UTC	NEGATIVO	PANIAHUE
2019-05-03 00:00:00 UTC	NEGATIVO	FAEROY
2019-05-03 00:00:00 UTC	NEGATIVO	SAGA
2019-05-03 00:00:00 UTC	NEGATIVO	HEIMDALL
2019-05-03 00:00:00 UTC	NEGATIVO	PATAGON 6
2019-05-03 00:00:00 UTC	NEGATIVO	SAGA
2019-05-03 00:00:00 UTC	NEGATIVO	SEIGRUNN
2019-05-03 00:00:00 UTC	NEGATIVO	SEINES
2019-05-03 00:00:00 UTC	NEGATIVO	VALI
2019-05-03 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2019-05-03 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2019-05-03 00:00:00 UTC	NEGATIVO	SEIBRIS
2019-05-03 00:00:00 UTC	NEGATIVO	PATAGON 4
2019-05-03 00:00:00 UTC	NEGATIVO	PATAGON 7
2019-05-04 00:00:00 UTC	NEGATIVO	PANIAHUE
2019-05-04 00:00:00 UTC	NEGATIVO	SEIFYR
2019-05-04 00:00:00 UTC	NEGATIVO	GRIP SUPERIOR
2019-05-04 00:00:00 UTC	NEGATIVO	SEIKAPP
2019-05-04 00:00:00 UTC	NEGATIVO	LOKI
2019-05-04 00:00:00 UTC	NEGATIVO	SEIGRUNN
2019-05-04 00:00:00 UTC	NEGATIVO	SEIBRIS
2019-05-05 00:00:00 UTC	NEGATIVO	RONIA PIONEER
2019-05-05 00:00:00 UTC	NEGATIVO	VALI
2019-05-05 00:00:00 UTC	NEGATIVO	HEIMDALL
2019-05-05 00:00:00 UTC	NEGATIVO	PANIAHUE
2019-05-05 00:00:00 UTC	NEGATIVO	ORCA CHONO
2019-05-05 00:00:00 UTC	NEGATIVO	RIO DULCE
2019-05-05 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2019-05-05 00:00:00 UTC	NEGATIVO	SAGA
2019-05-05 00:00:00 UTC	NEGATIVO	SEIFYR
2019-05-05 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2019-05-05 00:00:00 UTC	NEGATIVO	SEIBRIS
2019-05-06 00:00:00 UTC	NEGATIVO	PATAGON 6
2019-05-06 00:00:00 UTC	NEGATIVO	ORCA ONA
2019-05-06 00:00:00 UTC	NEGATIVO	PATAGON 7
2019-05-06 00:00:00 UTC	NEGATIVO	SEIGRUNN
2019-05-06 00:00:00 UTC	NEGATIVO	VALI
2019-05-06 00:00:00 UTC	NEGATIVO	BRUDANES
2019-05-06 00:00:00 UTC	NEGATIVO	LOKI
2019-05-06 00:00:00 UTC	NEGATIVO	SEINES
2019-05-06 00:00:00 UTC	NEGATIVO	RIO DULCE
2019-05-06 00:00:00 UTC	NEGATIVO	QUEILEN
2019-05-07 00:00:00 UTC	NEGATIVO	SAGA
2019-05-07 00:00:00 UTC	NEGATIVO	GRIP SUPERIOR
2019-05-07 00:00:00 UTC	NEGATIVO	HEIMDALL
2019-05-07 00:00:00 UTC	NEGATIVO	SEIGRUNN
2019-05-07 00:00:00 UTC	NEGATIVO	FAEROY
2019-05-07 00:00:00 UTC	NEGATIVO	SEIFYR
2019-05-07 00:00:00 UTC	NEGATIVO	SEIKAPP
2019-05-07 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2019-05-08 00:00:00 UTC	NEGATIVO	PATAGON 4
2019-05-08 00:00:00 UTC	NEGATIVO	RIO DULCE
2019-05-08 00:00:00 UTC	NEGATIVO	PATAGON 6
2019-05-08 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2019-05-08 00:00:00 UTC	NEGATIVO	QUEILEN
2019-05-08 00:00:00 UTC	NEGATIVO	RONIA PACIFIC
2019-05-08 00:00:00 UTC	NEGATIVO	BRUDANES
2019-05-08 00:00:00 UTC	NEGATIVO	ORCA CHONO
2019-05-08 00:00:00 UTC	NEGATIVO	SEIBRIS
2019-05-08 00:00:00 UTC	NEGATIVO	LOKI
2019-05-08 00:00:00 UTC	NEGATIVO	SEINES
2019-05-08 00:00:00 UTC	NEGATIVO	VALI
2019-05-08 00:00:00 UTC	NEGATIVO	RONIA DIAMOND
2019-05-08 00:00:00 UTC	NEGATIVO	SAGA
2019-05-09 00:00:00 UTC	NEGATIVO	RONIA AUSTRAL
2019-05-09 00:00:00 UTC	NEGATIVO	PATAGON 7
2019-05-09 00:00:00 UTC	NEGATIVO	HEIMDALL
2019-05-09 00:00:00 UTC	NEGATIVO	FAEROY
2019-05-09 00:00:00 UTC	NEGATIVO	GRIP PACIFIC
2019-05-09 00:00:00 UTC	NEGATIVO	SEIFYR
2019-05-09 00:00:00 UTC	NEGATIVO	PATAGON 4
2019-05-09 00:00:00 UTC	NEGATIVO	SEIKAPP
2019-05-09 00:00:00 UTC	NEGATIVO	SEIBRIS
2019-05-09 00:00:00 UTC	NEGATIVO	QUEILEN
2019-05-09 00:00:00 UTC	NEGATIVO	PATAGON 6
2019-05-10 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2019-05-10 00:00:00 UTC	NEGATIVO	SEIGRUNN
2019-05-10 00:00:00 UTC	NEGATIVO	RIO DULCE 1
2019-05-10 00:00:00 UTC	NEGATIVO	VALI
2019-05-10 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2019-05-10 00:00:00 UTC	NEGATIVO	PATAGON 7
2019-05-10 00:00:00 UTC	NEGATIVO	FAEROY
2019-05-11 00:00:00 UTC	NEGATIVO	SEINES
2019-05-11 00:00:00 UTC	NEGATIVO	QUEILEN
2019-05-11 00:00:00 UTC	NEGATIVO	SAGA
2019-05-11 00:00:00 UTC	NEGATIVO	LOKI
2019-05-11 00:00:00 UTC	NEGATIVO	HEIMDALL
2019-05-11 00:00:00 UTC	NEGATIVO	SEIGRUNN
2019-05-11 00:00:00 UTC	NEGATIVO	PATAGON 6
2019-05-12 00:00:00 UTC	NEGATIVO	SEIKAPP
2019-05-12 00:00:00 UTC	NEGATIVO	RIO DULCE 1
2019-05-12 00:00:00 UTC	NEGATIVO	SEIBRIS
2019-05-12 00:00:00 UTC	NEGATIVO	BRUDANES
2019-05-12 00:00:00 UTC	NEGATIVO	SEINES
2019-05-12 00:00:00 UTC	NEGATIVO	VALI
2019-05-12 00:00:00 UTC	NEGATIVO	QUEILEN
2019-05-13 00:00:00 UTC	NEGATIVO	LOKI
2019-05-13 00:00:00 UTC	NEGATIVO	SAGA
2019-05-13 00:00:00 UTC	NEGATIVO	FORSETI
2019-05-13 00:00:00 UTC	NEGATIVO	RONIA DIAMOND
2019-05-13 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2019-05-13 00:00:00 UTC	NEGATIVO	SEIGRUNN
2019-05-14 00:00:00 UTC	NEGATIVO	PATAGON 6
2019-05-14 00:00:00 UTC	NEGATIVO	HEIMDALL
2019-05-14 00:00:00 UTC	NEGATIVO	ORCA CHONO
2019-05-14 00:00:00 UTC	NEGATIVO	RIO DULCE
2019-05-14 00:00:00 UTC	NEGATIVO	SEIFYR
2019-05-14 00:00:00 UTC	NEGATIVO	QUEILEN
2019-05-14 00:00:00 UTC	NEGATIVO	SEIBRIS
2019-05-14 00:00:00 UTC	NEGATIVO	VALI
2019-05-14 00:00:00 UTC	NEGATIVO	RONIA ATLANTIC
2019-05-15 00:00:00 UTC	NEGATIVO	SEINES
2019-05-15 00:00:00 UTC	NEGATIVO	PATAGON 7
2019-05-15 00:00:00 UTC	NEGATIVO	SAGA
2019-05-15 00:00:00 UTC	NEGATIVO	RONIA ATLANTIC
2019-05-15 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2019-05-15 00:00:00 UTC	NEGATIVO	FORSETI
2019-05-15 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2019-05-15 00:00:00 UTC	NEGATIVO	LOKI
2019-05-15 00:00:00 UTC	NEGATIVO	RONIA DIAMOND
2019-05-15 00:00:00 UTC	NEGATIVO	QUEILEN
2019-05-15 00:00:00 UTC	NEGATIVO	PATAGON 6
2019-05-16 00:00:00 UTC	NEGATIVO	HEIMDALL
2019-05-16 00:00:00 UTC	NEGATIVO	SEINES
2019-05-16 00:00:00 UTC	NEGATIVO	SEIFYR
2019-05-16 00:00:00 UTC	NEGATIVO	TYR
2019-05-16 00:00:00 UTC	NEGATIVO	SEIBRIS
2019-05-16 00:00:00 UTC	NEGATIVO	SEIKAPP
2019-05-16 00:00:00 UTC	NEGATIVO	VALI
2019-05-16 00:00:00 UTC	NEGATIVO	SAGA
2019-05-17 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2019-05-17 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2019-05-17 00:00:00 UTC	NEGATIVO	LOKI
2019-05-17 00:00:00 UTC	NEGATIVO	SEIBRIS
2019-05-17 00:00:00 UTC	NEGATIVO	PATAGON 6
2019-05-17 00:00:00 UTC	NEGATIVO	RIO DULCE 1
2019-05-18 00:00:00 UTC	NEGATIVO	SEINES
2019-05-18 00:00:00 UTC	NEGATIVO	SEIGRUNN
2019-05-18 00:00:00 UTC	NEGATIVO	RONIA PIONEER
2019-05-18 00:00:00 UTC	NEGATIVO	SEIKAPP
2019-05-18 00:00:00 UTC	NEGATIVO	TYR
2019-05-18 00:00:00 UTC	NEGATIVO	SEIBRIS
2019-05-19 00:00:00 UTC	NEGATIVO	SEIFYR
2019-05-19 00:00:00 UTC	NEGATIVO	QUEILEN
2019-05-19 00:00:00 UTC	NEGATIVO	SEINES
